2025-09-19T19:01:55.238170900+00:00,DEX2,4372.722725,DEX1,4428.937883,56.215158,10.000000,46.215158
2025-09-19T19:07:15.368168300+00:00,DEX2,4372.722725,DEX1,4428.937883,56.215158,10.000000,46.215158
